name,mana_cost,cmc,type_line,oracle_text,colors,color_identity,rarity,set,set_name,collector_number,power,toughness,loyalty,keywords
"Sab-Sunen, Luxa Embodied",{3}{G}{U},5.0,Legendary Creature — God,"Reach, trample, indestructible
Sab-Sunen can't attack or block unless it has an even number of counters on it. (Zero is even.)
At the beginning of your first main phase, put a +1/+1 counter on Sab-Sunen. Then if it has an odd number of counters on it, draw two cards.","G,U","G,U",mythic,DFT,Aetherdrift,221,6,6,,Reach;Indestructible;Trample
"Sab-Sunen, Luxa Embodied",{3}{G}{U},5.0,Legendary Creature — God,"Reach, trample, indestructible
Sab-Sunen can't attack or block unless it has an even number of counters on it. (Zero is even.)
At the beginning of your first main phase, put a +1/+1 counter on Sab-Sunen. Then if it has an odd number of counters on it, draw two cards.","G,U","G,U",mythic,DFT,Aetherdrift,491,6,6,,Reach;Indestructible;Trample
"Sab-Sunen, Luxa Embodied",{3}{G}{U},5.0,Legendary Creature — God,"Reach, trample, indestructible
Sab-Sunen can't attack or block unless it has an even number of counters on it. (Zero is even.)
At the beginning of your first main phase, put a +1/+1 counter on Sab-Sunen. Then if it has an odd number of counters on it, draw two cards.","G,U","G,U",mythic,PDFT,Aetherdrift Promos,221p,6,6,,Reach;Indestructible;Trample
"Sab-Sunen, Luxa Embodied",{3}{G}{U},5.0,Legendary Creature — God,"Reach, trample, indestructible
Sab-Sunen can't attack or block unless it has an even number of counters on it. (Zero is even.)
At the beginning of your first main phase, put a +1/+1 counter on Sab-Sunen. Then if it has an odd number of counters on it, draw two cards.","G,U","G,U",mythic,DFT,Aetherdrift,354,6,6,,Reach;Indestructible;Trample
"Sab-Sunen, Luxa Embodied",{3}{G}{U},5.0,Legendary Creature — God,"Reach, trample, indestructible
Sab-Sunen can't attack or block unless it has an even number of counters on it. (Zero is even.)
At the beginning of your first main phase, put a +1/+1 counter on Sab-Sunen. Then if it has an odd number of counters on it, draw two cards.","G,U","G,U",mythic,PDFT,Aetherdrift Promos,221s,6,6,,Reach;Indestructible;Trample
"Sab-Sunen, Luxa Embodied",{3}{G}{U},5.0,Legendary Creature — God,"Reach, trample, indestructible
Sab-Sunen can't attack or block unless it has an even number of counters on it. (Zero is even.)
At the beginning of your first main phase, put a +1/+1 counter on Sab-Sunen. Then if it has an odd number of counters on it, draw two cards.","G,U","G,U",mythic,DFT,Aetherdrift,553,6,6,,Reach;Indestructible;Trample
Saber-Tooth Moose-Lion,{4}{G}{G},6.0,Creature — Elk Cat,"Reach
Forestcycling {2} ({2}, Discard this card: Search your library for a Forest card, reveal it, put it into your hand, then shuffle.)",G,G,common,TLA,Avatar: The Last Airbender,194,7,7,,Reach;Landcycling;Forestcycling;Typecycling;Cycling
Sabotage Strategist,{2}{U}{U},4.0,Creature — Vedalken Ranger,"Flying, vigilance
Whenever one or more creatures attack you, those creatures get -1/-0 until end of turn.
Exhaust — {5}{U}{U}: Put three +1/+1 counters on this creature. (Activate each exhaust ability only once.)",U,U,uncommon,DFT,Aetherdrift,59,2,2,,Flying;Vigilance;Exhaust
Sabotender,{1}{R},2.0,Creature — Plant,"Reach
Landfall — Whenever a land you control enters, this creature deals 1 damage to each opponent.",R,R,common,FIN,Final Fantasy,153,2,1,,Reach;Landfall
Safewright Cavalry,{3}{G},4.0,Creature — Elf Warrior,"This creature can't be blocked by more than one creature.
{5}: Target Elf you control gets +2/+2 until end of turn.",G,G,common,ECL,Lorwyn Eclipsed,191,4,4,,
