name,mana_cost,cmc,type_line,oracle_text,colors,color_identity,rarity,set,set_name,collector_number,power,toughness,loyalty,keywords
G'raha Tia,{4}{W},5.0,Legendary Creature — Cat Archer,"Reach
The Allagan Eye — Whenever one or more other creatures and/or artifacts you control die, draw a card. This ability triggers only once each turn.",W,W,uncommon,FIN,Final Fantasy,21,3,5,,Reach;The Allagan Eye
G'raha Tia,{4}{W},5.0,Legendary Creature — Cat Archer,"Reach
The Allagan Eye — Whenever one or more other creatures and/or artifacts you control die, draw a card. This ability triggers only once each turn.",W,W,uncommon,FIN,Final Fantasy,429,3,5,,Reach;The Allagan Eye
Gadget Technician,{2}{U}{R},4.0,Creature — Goblin Artificer,"When this creature enters or is turned face up, create a 1/1 colorless Thopter artifact creature token with flying.
Disguise {U/R}{U/R} (You may cast this card face down for {3} as a 2/2 creature with ward {2}. Turn it face up any time for its disguise cost.)","R,U","R,U",common,MKM,Murders at Karlov Manor,204,3,2,,Disguise
Gaelicat,{2}{W},3.0,Creature — Cat,"Flying, vigilance
As long as you control two or more artifacts, this creature gets +2/+0.",W,W,common,FIN,Final Fantasy,22,1,3,,Flying;Vigilance
Gaius van Baelsar,{2}{B}{B},4.0,Legendary Creature — Human Soldier,"When Gaius van Baelsar enters, choose one —
• Each player sacrifices a creature token of their choice.
• Each player sacrifices a nontoken creature of their choice.
• Each player sacrifices an enchantment of their choice.",B,B,uncommon,FIN,Final Fantasy,447,3,2,,
Gaius van Baelsar,{2}{B}{B},4.0,Legendary Creature — Human Soldier,"When Gaius van Baelsar enters, choose one —
• Each player sacrifices a creature token of their choice.
• Each player sacrifices a nontoken creature of their choice.
• Each player sacrifices an enchantment of their choice.",B,B,uncommon,FIN,Final Fantasy,102,3,2,,
Galactic Wayfarer,{2}{G},3.0,Creature — Human Scout,"When this creature enters, create a Lander token. (It's an artifact with ""{2}, {T}, Sacrifice this token: Search your library for a basic land card, put it onto the battlefield tapped, then shuffle."")",G,G,common,EOE,Edge of Eternities,185,3,3,,
Galewind Moose,{4}{G}{G},6.0,Creature — Elemental Elk,"Flash
Vigilance, reach, trample",G,G,uncommon,BLB,Bloomburrow,173,6,6,,Reach;Vigilance;Trample;Flash
Gallant Citizen,{G/W}{G/W},2.0,Creature — Human Citizen,"When this creature enters, draw a card.","G,W","G,W",common,OM1,Through the Omenpaths,137,1,1,,
Gallant Citizen,{G/W}{G/W},2.0,Creature — Human Citizen,"When this creature enters, draw a card.","G,W","G,W",common,SPM,Marvel's Spider-Man,129,1,1,,
Gallant Fowlknight,{3}{W},4.0,Creature — Kithkin Knight,"When this creature enters, creatures you control get +1/+0 until end of turn. Kithkin creatures you control also gain first strike until end of turn.",W,W,common,ECL,Lorwyn Eclipsed,17,3,4,,
Gallant Pie-Wielder,{2}{W},3.0,Creature — Dwarf Knight,"First strike
Celebration — This creature has double strike as long as two or more nonland permanents entered the battlefield under your control this turn.",W,W,uncommon,WOE,Wilds of Eldraine,15,2,3,,Celebration;First strike
Galvanic Giant // Storm Reading,{3}{U} // {5}{U}{U},4.0,Creature — Giant Wizard // Instant — Adventure,,U,U,uncommon,WOE,Wilds of Eldraine,52,3,3,,
Gangly Stompling,{2}{R/G},3.0,Creature — Shapeshifter,"Changeling (This card is every creature type.)
Trample","G,R","G,R",common,ECL,Lorwyn Eclipsed,226,4,2,,Trample;Changeling
Gargantuan Leech,{7}{B},8.0,Creature — Leech,"This spell costs {1} less to cast for each Cave you control and each Cave card in your graveyard.
Lifelink",B,B,uncommon,LCI,The Lost Caverns of Ixalan,107,5,5,,Lifelink
"Garland, Knight of Cornelia // Chaos, the Endless",,2.0,Legendary Creature — Human Knight // Legendary Creature — Demon,,,"B,R",uncommon,FIN,Final Fantasy,486,,,,Flying;Surveil;Transform
"Garland, Knight of Cornelia // Chaos, the Endless",,2.0,Legendary Creature — Human Knight // Legendary Creature — Demon,,,"B,R",uncommon,FIN,Final Fantasy,221,,,,Flying;Surveil;Transform
"Garna, Bloodfist of Keld",{1}{B}{R}{R},4.0,Legendary Creature — Human Berserker,"Whenever another creature you control dies, draw a card if it was attacking. Otherwise, Garna deals 1 damage to each opponent.","B,R","B,R",uncommon,DMU,Dominaria United,299,4,3,,
"Garna, Bloodfist of Keld",{1}{B}{R}{R},4.0,Legendary Creature — Human Berserker,"Whenever another creature you control dies, draw a card if it was attacking. Otherwise, Garna deals 1 damage to each opponent.","B,R","B,R",uncommon,DMU,Dominaria United,200,4,3,,
"Garna, Bloodfist of Keld",{1}{B}{R}{R},4.0,Legendary Creature — Human Berserker,"Whenever another creature you control dies, draw a card if it was attacking. Otherwise, Garna deals 1 damage to each opponent.","B,R","B,R",uncommon,FDN,Foundations,658,4,3,,
"Garna, Bloodfist of Keld",{1}{B}{R}{R},4.0,Legendary Creature — Human Berserker,"Whenever another creature you control dies, draw a card if it was attacking. Otherwise, Garna deals 1 damage to each opponent.","B,R","B,R",uncommon,DMU,Dominaria United,340,4,3,,
"Garnet, Princess of Alexandria",{G}{W},2.0,Legendary Creature — Human Noble Cleric,"Lifelink
Whenever Garnet attacks, you may remove a lore counter from each of any number of Sagas you control. Put a +1/+1 counter on Garnet for each lore counter removed this way.","G,W","G,W",uncommon,FIN,Final Fantasy,487,2,2,,Lifelink
"Garnet, Princess of Alexandria",{G}{W},2.0,Legendary Creature — Human Noble Cleric,"Lifelink
Whenever Garnet attacks, you may remove a lore counter from each of any number of Sagas you control. Put a +1/+1 counter on Garnet for each lore counter removed this way.","G,W","G,W",uncommon,FIN,Final Fantasy,222,2,2,,Lifelink
Gas Guzzler,{B},1.0,Creature — Vampire Rogue,"Start your engines! (If you have no speed, it starts at 1. It increases once on each of your turns when an opponent loses life. Max speed is 4.)
This creature enters tapped.
Max speed — {B}, Sacrifice another creature or Vehicle: Draw a card.",B,B,rare,PDFT,Aetherdrift Promos,85p,2,1,,Max speed;Start your engines!
Gas Guzzler,{B},1.0,Creature — Vampire Rogue,"Start your engines! (If you have no speed, it starts at 1. It increases once on each of your turns when an opponent loses life. Max speed is 4.)
This creature enters tapped.
Max speed — {B}, Sacrifice another creature or Vehicle: Draw a card.",B,B,rare,DFT,Aetherdrift,338,2,1,,Max speed;Start your engines!
Gas Guzzler,{B},1.0,Creature — Vampire Rogue,"Start your engines! (If you have no speed, it starts at 1. It increases once on each of your turns when an opponent loses life. Max speed is 4.)
This creature enters tapped.
Max speed — {B}, Sacrifice another creature or Vehicle: Draw a card.",B,B,rare,DFT,Aetherdrift,537,2,1,,Max speed;Start your engines!
Gas Guzzler,{B},1.0,Creature — Vampire Rogue,"Start your engines! (If you have no speed, it starts at 1. It increases once on each of your turns when an opponent loses life. Max speed is 4.)
This creature enters tapped.
Max speed — {B}, Sacrifice another creature or Vehicle: Draw a card.",B,B,rare,DFT,Aetherdrift,85,2,1,,Max speed;Start your engines!
Gas Guzzler,{B},1.0,Creature — Vampire Rogue,"Start your engines! (If you have no speed, it starts at 1. It increases once on each of your turns when an opponent loses life. Max speed is 4.)
This creature enters tapped.
Max speed — {B}, Sacrifice another creature or Vehicle: Draw a card.",B,B,rare,DFT,Aetherdrift,449,2,1,,Max speed;Start your engines!
Gas Guzzler,{B},1.0,Creature — Vampire Rogue,"Start your engines! (If you have no speed, it starts at 1. It increases once on each of your turns when an opponent loses life. Max speed is 4.)
This creature enters tapped.
Max speed — {B}, Sacrifice another creature or Vehicle: Draw a card.",B,B,rare,PDFT,Aetherdrift Promos,85s,2,1,,Max speed;Start your engines!
Gastal Blockbuster,{2}{R},3.0,Creature — Human Berserker,"When this creature enters, you may sacrifice a creature or Vehicle. When you do, destroy target artifact an opponent controls.",R,R,common,DFT,Aetherdrift,128,3,2,,
Gastal Raider,{2}{B},3.0,Creature — Vampire Rogue,"Start your engines!
When this creature enters, target opponent reveals their hand. You choose an instant or sorcery card from it. That player discards that card.
Max speed — This creature gets +1/+1 and has menace.",B,B,uncommon,DFT,Aetherdrift,418,2,1,,Max speed;Start your engines!
Gastal Raider,{2}{B},3.0,Creature — Vampire Rogue,"Start your engines!
When this creature enters, target opponent reveals their hand. You choose an instant or sorcery card from it. That player discards that card.
Max speed — This creature gets +1/+1 and has menace.",B,B,uncommon,DFT,Aetherdrift,86,2,1,,Max speed;Start your engines!
Gastal Thrillseeker,{B}{R},2.0,Creature — Lizard Berserker,"Start your engines! (If you have no speed, it starts at 1. It increases once on each of your turns when an opponent loses life. Max speed is 4.)
When this creature enters, it deals 1 damage to target opponent and you gain 1 life.
Max speed — This creature has deathtouch and haste.","B,R","B,R",uncommon,DFT,Aetherdrift,205,2,3,,Max speed;Start your engines!
Gate Colossus,{8},8.0,Artifact Creature — Construct,"Affinity for Gates (This spell costs {1} less to cast for each Gate you control.)
This creature can't be blocked by creatures with power 2 or less.
Whenever a Gate you control enters, you may put this card from your graveyard on top of your library.",,,uncommon,PRM,Magic Online Promos,71592,8,8,,Affinity
Gate Colossus,{8},8.0,Artifact Creature — Construct,"Affinity for Gates (This spell costs {1} less to cast for each Gate you control.)
This creature can't be blocked by creatures with power 2 or less.
Whenever a Gate you control enters, you may put this card from your graveyard on top of your library.",,,uncommon,PIO,Pioneer Masters,255,8,8,,Affinity
Gate Colossus,{8},8.0,Artifact Creature — Construct,"Affinity for Gates (This spell costs {1} less to cast for each Gate you control.)
This creature can't be blocked by creatures with power 2 or less.
Whenever a Gate you control enters, you may put this card from your graveyard on top of your library.",,,uncommon,PRNA,Ravnica Allegiance Promos,232,8,8,,Affinity
Gate Colossus,{8},8.0,Artifact Creature — Construct,"Affinity for Gates (This spell costs {1} less to cast for each Gate you control.)
This creature can't be blocked by creatures with power 2 or less.
Whenever a Gate you control enters, you may put this card from your graveyard on top of your library.",,,uncommon,CLB,Commander Legends: Battle for Baldur's Gate,315,8,8,,Affinity
Gate Colossus,{8},8.0,Artifact Creature — Construct,"Affinity for Gates (This spell costs {1} less to cast for each Gate you control.)
This creature can't be blocked by creatures with power 2 or less.
Whenever a Gate you control enters, you may put this card from your graveyard on top of your library.",,,uncommon,RNA,Ravnica Allegiance,232,8,8,,Affinity
Gate Colossus,{8},8.0,Artifact Creature — Construct,"Affinity for Gates (This spell costs {1} less to cast for each Gate you control.)
This creature can't be blocked by creatures with power 2 or less.
Whenever a Gate you control enters, you may put this card from your graveyard on top of your library.",,,uncommon,RVR,Ravnica Remastered,257,8,8,,Affinity
Gate Colossus,{8},8.0,Artifact Creature — Construct,"Affinity for Gates (This spell costs {1} less to cast for each Gate you control.)
This creature can't be blocked by creatures with power 2 or less.
Whenever a Gate you control enters, you may put this card from your graveyard on top of your library.",,,uncommon,FDN,Foundations,675,8,8,,Affinity
Gatekeeper of Malakir,{B}{B},2.0,Creature — Vampire Warrior,"Kicker {B} (You may pay an additional {B} as you cast this spell.)
When this creature enters, if it was kicked, target player sacrifices a creature of their choice.",B,B,uncommon,PLST,The List,ZEN-89,2,2,,Kicker
Gatekeeper of Malakir,{B}{B},2.0,Creature — Vampire Warrior,"Kicker {B} (You may pay an additional {B} as you cast this spell.)
When this creature enters, if it was kicked, target player sacrifices a creature of their choice.",B,B,rare,F10,Friday Night Magic 2010,11,2,2,,Kicker
Gatekeeper of Malakir,{B}{B},2.0,Creature — Vampire Warrior,"Kicker {B} (You may pay an additional {B} as you cast this spell.)
When this creature enters, if it was kicked, target player sacrifices a creature of their choice.",B,B,uncommon,PRM,Magic Online Promos,37853,2,2,,Kicker
Gatekeeper of Malakir,{B}{B},2.0,Creature — Vampire Warrior,"Kicker {B} (You may pay an additional {B} as you cast this spell.)
When this creature enters, if it was kicked, target player sacrifices a creature of their choice.",B,B,uncommon,FDN,Foundations,713,2,2,,Kicker
Gatekeeper of Malakir,{B}{B},2.0,Creature — Vampire Warrior,"Kicker {B} (You may pay an additional {B} as you cast this spell.)
When this creature enters, if it was kicked, target player sacrifices a creature of their choice.",B,B,uncommon,ZEN,Zendikar,89,2,2,,Kicker
Gatekeeper of Malakir,{B}{B},2.0,Creature — Vampire Warrior,"Kicker {B} (You may pay an additional {B} as you cast this spell.)
When this creature enters, if it was kicked, target player sacrifices a creature of their choice.",B,B,uncommon,DDK,Duel Decks: Sorin vs. Tibalt,8,2,2,,Kicker
Gateway Sneak,{2}{U},3.0,Creature — Vedalken Rogue,"Whenever a Gate you control enters, this creature can't be blocked this turn.
Whenever this creature deals combat damage to a player, draw a card.",U,U,uncommon,FDN,Foundations,592,1,3,,
Gateway Sneak,{2}{U},3.0,Creature — Vedalken Rogue,"Whenever a Gate you control enters, this creature can't be blocked this turn.
Whenever this creature deals combat damage to a player, draw a card.",U,U,uncommon,RNA,Ravnica Allegiance,40,1,3,,
Gearbane Orangutan,{2}{R},3.0,Creature — Ape,"Reach
When this creature enters, choose one —
• Destroy up to one target artifact.
• Sacrifice an artifact. If you do, put two +1/+1 counters on this creature.",R,R,common,MKM,Murders at Karlov Manor,129,2,2,,Reach
Gearseeker Serpent,{5}{U}{U},7.0,Creature — Serpent,"Affinity for artifacts (This spell costs {1} less to cast for each artifact you control.)
{5}{U}: This creature can't be blocked this turn.",U,U,common,DFT,Aetherdrift,43,5,6,,Affinity
Gearseeker Serpent,{5}{U}{U},7.0,Creature — Serpent,"Affinity for artifacts (This spell costs {1} less to cast for each artifact you control.)
{5}{U}: This creature can't be blocked this turn.",U,U,common,J22,Jumpstart 2022,302,5,6,,Affinity
Gearseeker Serpent,{5}{U}{U},7.0,Creature — Serpent,"Affinity for artifacts (This spell costs {1} less to cast for each artifact you control.)
{5}{U}: This creature can't be blocked this turn.",U,U,common,KLR,Kaladesh Remastered,48,5,6,,Affinity
